item,user,rating
B004ORWXFA,AVQZ0JG8OP8P7,4
B005JDFUOE,A2Q17XGGZFA2W1,5
B00B1Z6DRM,ALDV8DDZWWPYE,4
B004A8ZRBA,A3JXJCITB06V21,5
B005XLN97M,A2YRLC5HQ7COZH,5
B001QXDIVS,A20FDTEPGTSNP1,3
B00008O0ZX,A1Z54EM24Y40LL,5
B0045O4Q4S,A2OK61KBUCMXR1,5
B000REP3E2,AJED4FA35CL6V,5
B000284X6W,A1K53QGOP7B8JL,5
B007Q0OQ70,AT2NMYYV95TIM,5
B004K1EZ5G,A1K31E7YNVQRIT,5
B0042T8GR4,AOYLRWPUR003L,5
B002WB7WOW,A2T61DILLRUPOE,5
B007RTFZX4,A33VI944SO2YCN,3
B000E9TDZA,A3L6XHA5FVMN16,5
B005EVC1B6,A4P2B0EVG19PU,5
B000HDH57G,A1304CB0GOGNYW,5
B0039QM1MC,A32WHDJQXXODH6,5
B00AYP6I1G,AMB5L7WUBUVDM,4
B006HZLQ2I,A2FNJ6EZ80H1CQ,5
B00BRCNAE8,A1SD1C8XK3Z3V1,5
B00CMHWSMW,AF8SREA2XE7BJ,5
B00024QOUO,A1ABFIAD2MYI8G,5
B00198Q254,A37PV5GMP2ILJC,4
B001PGP34G,A32BYC561GIDOR,4
B000S5URGO,A9JWP771B3C29,5
B000062XQ8,A1B0HUFXK7T99U,5
B00392NSI2,ATPSALNDVEW2,5
B002UD8P4S,A3112D9P7HXV0E,4
B00009WBWK,AHMKQKJE55LJI,3
B000FJTZLQ,A2OWRTAQK6500U,5
B00005BZKD,A1W1UGYMPCOR9X,5
B00B99ET58,AIXZKBA7H97QE,5
B00009XNSS,AA4LBPHV06QTG,5
B00008O0ZX,A3GDQ1WRI1351U,5
B00HD3TIGY,A1LDOXHRQ1RX9E,5
B00DELN680,A18YMFFJW974QS,4
B0032VUUZE,A33NDGZ4QSW9VW,5
B0001VV1GK,A2V8R6P7E0C1MB,3
B00004YRPF,A23XYKJOCHIZ6X,4
B004P9591C,AGBB5TC7F7PDV,5
B00BQYR0KW,A3RYSRBRTZB0JD,5
B004M05IK6,A241GZ3CN2GMM5,5
B0015KVXW8,A3J8NIFP46QWJ6,5
B0009XBWMS,A1NKDHSM1D0O00,3
B00BQYR110,A914TQVHI872U,4
B002OE05L4,APU67EMS2BP7D,5
B001N11OI2,A20O5DSIY2DY09,5
B000BXKRLI,AE305Y6D0M5Z3,4
B000096RBO,A3PE6N1GDP2XJ8,5
B00008W72D,A1YCHOANOM8ZPM,5
B000EIFWNS,A37PUIOMCAROED,2
B00000ITOQ,A1OL5PD9OMZGVQ,5
B00545ML1W,A1RF9YK4BK5TRH,4
B007XVYOM4,A1UG1AQGYFAV8,4
B00C6PYGJ8,AOI2MD752ZWFU,5
B000H8Y2NQ,A1PHN5GPKCEVV5,5
0979959330,A34IBXM7E8CPWE,3
B007MHE9JM,A22P728352D2F7,1
B00A6SQHCQ,A1ZQ3PZTCIO1M8,5
B000NJH6HI,AO4955RQHBQSS,5
B003FVXBGG,AJHL7N62ROBOQ,5
B001COHSPS,AJGU56YG8G1DQ,5
B00006FDMF,AOA7DLVR783CM,5
B009R65QIO,A44DKG8IGKJQY,5
B00428LJ06,A1H0E1YSE0PSP9,5
B0023NVQ0K,A1HLF04O0EE8UY,5
B0053FJK8K,A7Z7DCSWMUIB0,5
B004UU9W6E,A2Q7PV1ZXJMAJ7,4
B003F7YHXQ,A16GBXDS51J019,5
B0014411SG,A23WE733QT4WGJ,5
B001P06GX4,A1954UXJEJLMFH,5
B001EGYWT4,A7NTB12F2QR3A,5
B0002F7KUG,A1GNYV0RA0EQSS,5
B000IOK5I0,A1WQCP6S9VUIWJ,5
B006ROJJCS,AAIU4V0FTRZ2N,5
B004PBJPN8,A1OKWWEZSU5NTM,4
B004083ELK,A1RQCRGIOVPLW0,4
B003B1TI58,A2MTK8GLNOPHG5,4
B000UEL172,A2GROSN4360OER,4
B0083TXVW4,AFO678EAGH4Y9,4
B00C6PXLMQ,AS3CASVITACM4,3
B004478GGK,A1OEWDSPX827AC,5
B000ELSZT8,AABJQT78KJ9XR,4
B007XVYSYI,A27FD1YUH2APZO,4
B000ETRENI,A282JB27HOI0M1,4
8499000606,A1S7YQQGJPPFLG,5
B00DECZ5AQ,A5BJMAHZWGJ7N,5
B001W1YG56,A2045ZUB7SC8BV,4
B006RQ8ULC,A3FBV9DAALNKCB,5
B000EHSE0M,A39E7IWNHY62JT,5
B009D958FG,A2NT1LGR2BYP0I,5
B00421AGOS,AEVO0UWFCAK02,4
B000BN8Y8G,AZ3N6KK8GIYZD,5
B002MUR1JY,A1Y249MSRVCWWQ,1
B005QZP6YE,A2DKT40CKE40WK,5
B002V3RCE6,A3I8CDF4MKBJA8,5
B000VDRRES,A1MI9VOMVYBV1S,5
B00115S4FQ,A2DAA1D2SAS6P8,5
B0045K0QZ0,A102BB2V3UFSH2,5
B006ZKQ2K6,A29FO5HWPH9PKX,3
B0077NCFD8,A3LESL1S0OWJ4G,5
B000P0WVN4,A3RI5UZVVGZ05N,5
B001447IX8,A1YGLSK49JI3NC,5
B009NFFYJK,A3DTHUOUU0SGFA,5
B004TGVPPU,A2F89E165FJT4I,5
B003DZ1TAO,A8SPPHKETDZ41,5
B00005RF5G,AOMEM9J74XEXA,5
B005KJE9L2,A21KFA4W0Z25YK,2
B0090GWU7Q,A1IOL5NIOIX0PX,5
B0045UBHTE,A2WK7ZBM33IF5L,5
B00021Z2FU,A2NZMBTSY5B0VC,5
B00005O63Q,A2LDXAC9KJHU5F,3
B00004NKKN,A12BPMJAOI9CL1,3
B007GGDSNM,AJ8UPIUHSG3R5,5
B00CNBS44I,A227Y867EMT3C4,5
B005KGNJS4,A3MRUIKOIGZ6QY,5
1932855785,A1CGW9K6KPWA2T,4
B00AITWQXW,A23LLZEEJYT63V,5
B0015R6UXI,A24V0OH916O2TJ,4
B00A92GMEC,A2KBKHIR26SABS,5
B006O6FI8I,A3L3FU5Q74CM70,1
B000NW3LXI,A3IFB1Y1EBX3C5,5
B0002YDPY2,A3UISFQMOSZJMO,5
B000UOCVDK,AIVJ9TTZNAH1C,3
B004INDQWY,A16VJB1IRP9FIG,4
B006BLGBXC,ABC68JUCPTVOE,5
B000LT1COI,A35LT14WG5BX0T,1
B002L6I9ZY,A1C53OVW4MLJH9,5
B0009I8NR0,A3UKWQS8SRW6IO,5
B001AQDA50,AO2DZ7WIPM74U,5
B0039S7NO6,A2GRA0623LDJP,5
B003AVNKX0,A1BVX2ZI4XUC53,1
B007ADICS2,A392P34QSBUICZ,4
B001BC73Y2,A81VK61YMTCRS,5
B004SMX7YC,AWE13F1HOCZNT,5
B008AWFWA8,A7UKJI41WZ8MX,5
B002GP5XLI,A17YNZUP33063F,4
B000VO3HC8,A3OXRFCJI67IMN,5
B00CMHWSKY,A1ZU8UBPYYADVE,5
B00386UK4E,AULR6C9TLAC2M,5
B001DN8I0M,A2K9VXMD7453LW,5
1603800859,A2VH0UT5EQFB6P,4
0975277324,A1FQNNX80WYWKR,5
B00001TQ0J,A3T8P4BSXPW0T3,5
B004717NNU,A9MTN0D260WAD,5
B005JAE052,A16G1TD9YXM6ZO,3
B00004TFYY,A234HXDATOAYEY,5
B002RL7W0G,AJGU56YG8G1DQ,5
B004FVGQJE,A1DORBRATNEP3Q,5
B00B1L71OK,ANOST6C92T7HB,5
B0026G8SCI,AA7VYFT85OXUC,3
B00000ISC5,A36N6W82K3X283,5
B006O6F8X8,A13Z96HR8EEF24,4
B0015VGRQO,A3GMRYV7VAYK5Q,5
B004INGVHQ,AWYV2R69Z0GSG,4
B0043FEE0A,AKZ4NJE47LVYH,4
B001HA9JOA,AN0LF0EJ4YGG,3
B0015AM26E,A1KSQ132MMRSJ2,4
B00C6BWA8Q,A343Y76WJTBYP6,5
B00GBBRW76,A18RCK7EU24EHI,1
B00FBW8ZIQ,A3F2VVIQIY6U64,4
B00146G71U,A2S96KWPYBQRH2,5
B00007G39I,A3OU8X1D7X2U98,4
B0009K6JYW,AW7NVSIV8VQ18,4
B00CKH9URK,A2TTHN1UMO82VY,5
B004O0HGOA,A1RKCT4H3X3J1W,5
B0038AR53E,A2PQVAOLN8G2ML,5
B0032MYYBE,ADFDG8SSPA0X2,2
B008HYGFGE,AVZ1SYMD26S4R,5
B004ORV2WK,A1KVXPIUWAAG3K,3
B004JXWTIU,A1E55W6ES0FY17,3
B005VDU23Q,ACIZXWETSKWJW,3
B004P9591C,A2TVH2OBNXYXHV,4
B00000J6JX,AB8JVVE1NZIKC,4
B003ADVR3S,A36TWAR0ULELYY,4
B00B1Z6FCU,A3NOBH42C7UI5M,4
B0014BDYDE,A2PZHV8FDYD09G,5
B00CJO8ZZM,A2K89R0B20LYHB,5
B00C6BWA8Q,A2K0QLST7946WU,5
B0036V0JYC,A4YMO2ODRTYPY,4
B003N37J2I,A1ZILSMQWL01NZ,4
B00A83PY3C,A2EDRI3WWKLJQR,4
B000BNB122,A6S0X8194NW5U,5
B000II0TBY,A1FER4S6HTVILN,5
B000FK3WDC,A3IN5SLB6X6N1J,4
B00CJO9038,A2TXMYYGSZCSZ1,4
B009B7F6DO,A3CI1E0Q3VWNZ6,5
B00ARWCFFO,A194K60CWZ371J,5
B0084JUNXS,A3BRKK8VDPO56B,5
B004VFR4U4,AB0HXJMA8BS2O,5
B00B5OOSL2,A3K4U5LY7C4MDY,5
B00BQ68RYS,A9JLV60TR9IVP,5
B004TT6RD2,A12E0Y0J6584RT,5
B00064MUJE,AKPJQZABVLRFR,5
B00000JS5S,A2DICMMGEPLWEL,5
B0085WX3IQ,A2FNJ6EZ80H1CQ,5
B007NLPHUC,A3IMIWSOJXGNAM,5
B003P8IXTY,AR3EVUQF0AC7R,4
B002GPBAPG,ARLB196GJEJLF,4
B000F3V2MW,AWPN9GGSBS2OS,5
B0007Y4DLG,AXUIIX7EUX6ZT,3
B000HH6KFA,A3DZFEICHK5LF2,4
B0083TXWXC,A36MP37DITBU6F,5
B006BLH4XI,A2561PYW9TTMYD,3
B00004YURW,A1DALUGDVH1CDE,5
B004ILWB3Q,A3MDSWKK2DXRK7,3
B0007D0UYQ,A3ENCEVRRTFQL1,5
B0001NE4TO,A1T8FRKBQD9RQV,3
B00009XNSY,A394C81V05JW2Z,5
B00COEIFM0,A2PE0QOMZ6IJML,5
B00CI6J20S,A1XEJRNQSZPWAI,4
B0002GFPXO,A3H5XBT2AGYKIJ,5
B007FT7GX8,A3L17RRL053ZXH,3
B000EYF6TM,A1AK8KQE5TF6PL,5
B00EQWF2AQ,A26BZ815RIPTPI,5
B0083TXX0E,A2MVPY9XVYST9H,4
B00C6PRJ0G,A2MW90O3P2GOO5,4
B00BU9C22E,A1893YSU7AX0FE,4
B00009ILYC,A1461P8KLD6QN4,5
B00650F5SG,A31T9SWJSVJMK4,3
B00388C3TW,A1KHLGSQO7G7J0,4
B004Z1JUJ2,A27ZN3BUDWKXE2,4
B004OJK5XA,A2RJAM98U9KA38,5
8499000606,A2NIZL8J3E9NCM,3
B00CG0CKXW,A3D850PFAJVNEA,5
B00BSN0L2U,A3VROBBFXDL9YY,5
B004N53IC0,A3407MNRHGDYXA,5
B000F75FQM,A3DPQ03LF49I8T,5
B00A9JNR8E,AVR3F6VQYIMZW,2
B004ORT3OY,A1A9Q3CQA5Y28E,5
B003ZBQ5FA,A30S8VOW84ORV7,5
B00ERK40NW,A2ZKQC0XCIIAEM,4
B0063NLRR8,A2WV7X2T9ZCEEJ,4
B000284X6W,A1TD8P5GZYGHH1,5
B004Z7H14M,AFFNFX5XCAHZ3,3
B0006N8X3M,A12WD8M1UUA93G,5
B002B555QQ,AC3X9XOJVAVTB,3
B005P01U1S,A3HOO00IJGLPUI,5
B004KZCF0O,A2BN9DIBP9A0XG,4
B00AASUNMC,A1LDOXHRQ1RX9E,5
B0038AJYSS,AXXWXM6K66YMZ,5
B00E5P24DW,A1IWKO3MPF2AZH,5
B001V9ACMK,A2J6RBS2LN93JX,5
B00385MZVG,A3EPJB4ID3CQ1,4
B0083TXX0E,A21VGNU5959O85,4
B008B68HKK,A3PNOH9KHS2NBK,5
B00000J50F,A2O3MEY92VRRF2,5
B004QGUGRG,A2R5OBDJPV7M6T,5
B00000J0RJ,A1HCCA1A6MUQVE,4
B0018A8TOK,A10C4O0Q0TWXOL,5
B001W0D00O,A174KVFS29CS1T,5
B0033BM3K8,A26ULAMFZNKQQZ,5
B000ETRFHS,A3IAA9BH1QHTLN,1
B0050Q3QVO,AJC88791BZEW7,4
B007EE72BU,A1HWU7OWS0EC9R,5
B004T33JVG,A3T675EUJ7GCXQ,4
B002EEP3NO,A1H9UB8RB29KBK,5
B0000663SF,A2PN55MTK1BIL5,5
B0038ALXZ0,ASDIUF0SHMRLF,3
B004OSOLWW,A1ODOGXEYECQQ8,4
B000GKATXM,A2MHV5LKIW90K3,5
B001Q3KU9Q,A2VE448CUB907P,5
B007RDGGB0,A3RZ6DXYZTCLOS,5
B006O6FI8I,ATTPH78IPZYSW,5
B00DW58ENU,A3D2LLNMKDAJOD,3
B00C6PWHB2,A2QX49LS3Y3ANI,3
B001KNLTTC,A2VS0SVJFB37KG,4
B00804BDBI,APQHGNKU21U02,5
B003LPV8OS,A1X2YRSD648FM3,5
B00HVFBT1G,AVVFMZTW94F8,5
B001RE8LMW,A2FI48NT11SEHF,4
B000T2YKIM,A19D3ASCN83YKS,5
B002SDX5R2,A3EXKNVJ9W62NT,5
B00CIUURJE,ADY836HK6QSYR,4
B00B1JP0FE,A3OA44KS0WYEXE,4
B002I4OTA8,A1B5OR63LAAIB5,4
B00000IWDP,A32BCTL0HLOXRV,1
B00C58ZQJA,A1PVYZTM7IL8LV,5
B0007YDBDC,A3R1BIH3W466Y,4
B0045H0L1W,A20SBZN7R9YR25,1
B0002HYD2W,A30JY9GNRTPU6T,5
B004RJ5A3M,A39O1RWSVIB6TK,4
B0042ESFMK,A29XK5H3AA5S01,5
B0000789TA,A3I4N0N168IQ4B,5
B003FZAADY,A1W7R5ZAGVOSVQ,4
B00000IRZ6,A38UKCHH87QCL6,5
B00B4ECHJI,A27NQO3G12TT81,5
B005V9BQ44,ACUGOMGIUTCDA,5
B000NW2D4Q,A1TJQ5215BB6R8,5
B00CZ3F6OK,A34IS8UWEQLWOL,5
1938146905,A3SLRAY7SYG0WY,5
B00804BDEU,A2CNGARED6OWWU,5
B00729W01Y,A398R165PXFOSS,4
B00A8E5GI4,A270KRIQDGWS6D,5
B007I6TJLU,A1G3LQTNG8V4HU,5
B000GHDR4S,A3VSHLS9K329RP,3
B000N5QNSK,A2TF4KSCMJHMVF,5
B001URW7ZI,AOGZNG51URCE7,5
B00ARQW1DQ,A58F10T4OE58C,3
B000H6HA96,AH7EXK88CDMP9,4
B004O0TOK4,ALLHJD3KZF9KC,5
B002DCS3R0,AHJ7KGB90Z0NX,1
B00001ZWV7,A2H7OKZV9V9IUD,5
B000LT2ILE,A1TJ312WKOWCHK,5
B00AQ7UPZC,A1PC3GZWMZB5R0,5
158978068X,A36NR5RUJXT5UD,5
B0063NLRR8,A120IAA8ECWG6F,5
B001RN88DK,A3IVP4JB933OSJ,5
B000NW0QZY,A1WOLYSTSPL4FK,3
B00B1Z6G1U,A3OEIPLU13BEW2,5
B0037UT3E4,A1ZPWQ59Y1SPHQ,5
B004560BPY,A3QYG9JZABBTB5,5
B008N6US3W,A26DQMYF5E0GL6,3
B002Q4M5PQ,A2RY4E6DP3M2L2,5
B001LO9TS8,A3OBVXK44JR4OQ,5
B00004TFRP,AQKN0LR4CQY28,5
B001KPOKDC,A3JDTW351GHLFV,3
B00DKCI1P6,A1LH21MBCWVP7L,5
B008HCSEBA,A5ESCCBMLGIFP,5
B00009AA6G,A3HW4K5IVFW495,4
B003LRIDYE,A11PUCHQS3MM97,3
B00BJM2MF4,A3BHAI21WCEZGK,5
B001G60J1M,A286DQ4WH9EKEL,1
B00CI6JDO8,A1SQT0QOVM5TUR,4
B001DZLLDG,AFDRXSX0IPUJY,5
B00859GJWQ,A2UEB48LAWFUCW,4
B008YPL8R2,A187FKQNMXSS8L,5
B003UM5JZQ,A2T4EJCULLEK69,3
B000A88KOA,ANPHYZGDANR45,5
B00J2NHV0I,AOEP96629WHHA,5
B00004WKVI,A3DYBTW1TEZL3M,5
B000ETREN8,A1LFGOMRDJ79O3,5
B004P93XZ6,A3CF1S77BYVFCE,5
B003HC92N4,A36MS27KAA5S26,4
B007XVYSYI,AEMZ9Q76E6JYA,5
B004CM68Y4,A267AMGMVXB29U,5
B004SGORU6,A3OTHWG8LLCLMU,5
B00DKCHZA8,A31VWE5SHX6PAY,1
B005E7A216,A13KNCFLH0IH2G,4
B0056Z3QZK,A3VBQAMR2CC7D7,5
B008HYGFJG,A24RCBRDXRXR0Y,3
B000GX40PW,A1CA4C0PPTHVWU,4
B005E7A202,AQZ4PHIEEV5N5,5
B00DMV4CRG,A1KWNP9T3HH0SF,5
B00DGHZR20,A2E0952ETT33TV,5
B004MWJLN4,A2H31PXLZQ107C,3
B00ATWUBIU,A2QCE7L6GRE3MT,4
B0055T3DJQ,A15ADZE1K9839O,3
B00BRI99SS,A2561PYW9TTMYD,4
B001COFDEQ,A3LHTPHIVY4GXF,5
B007WW42E4,A1NTJJASB7MFQ9,4
B007XVYPR8,A3G74QFXYOQ6YF,5
B005XVCUMM,A28Z16OAWF35MT,5
B00804BDE0,A3VGAP2KLCBNBB,5
B006CD076Q,A3SHP24UNFGOHI,3
B00CKH9QWO,A1XNQEQ1ZHN7RL,5
B00FY2P7IY,A3G2PUQ455XMXJ,4
B00140VZ90,A2B1OBKIEJRWFO,5
B008O6Q8H6,A3SC4CBSUZGG6J,4
B00000IWIA,A16BB04DCCVBO9,2
B000GX40PW,A3VISL7I6DN4K9,5
B00006JZCS,A3PGZ7W5NH3S0T,5
B000XTPNTQ,A3F5SQ7G5C79TF,5
B000JL54II,A3ANB1N6EUOP1B,5
B003EIK136,A3V4XVYIK2BJJZ,5
B006EFMSSM,A310KT1UQC5UNU,5
B000X5FCCI,ABGLRVU2QIECK,5
B0051GTQVW,A1BX61VKRENX4B,5
B004S6A1QK,AZ8VFBF4X9AI4,2
B0042RTZSU,AH8EB4YAPB8BB,5
B00B9LGJ40,A9V52SVWCVNBL,5
B005VLG2J6,A2MHBX3JSYLZ1C,5
B007FDBD92,ALDAF4VVLFRHP,5
B000PD2AZA,ASGI7E0AJ8H5X,2
B000FQ9IG6,AFISHUFMAKA9E,3
B00081RYNC,A3JLOIXFM75QNV,3
B00421AGOS,A2VGXB6X0L90S6,5
B000FOHM2U,A2K5RRMPICZ606,4
B00004WKPP,A2LAS014NSRW72,5
B007GE75G0,A36VA95OTAFKHS,5
B00303EEFG,AEXV0U23G2GTY,5
B004U5FRQI,A287EKRXTMDZEU,3
B00CZ3F6OU,A1T3JNAY1XJGL6,5
B00ARQW1E0,A17NVM7IAPF2NS,4
B002BHC7O2,A5JLAU2ARJ0BO,4
B000HGJJGI,A3N8G0TUJ5M38R,5
B001P91FHC,A2L03A61EET8KV,5
B007X1835I,A3K4AJLVHAH4OZ,4
B002X7D8SO,AUP3JC4O7C92S,4
B0001VUNXC,A1AZOG7YMURLD9,5
B004P972UI,A7C77J4MH94B6,4
B000ZLSOOS,AN1ADWQR2VGCB,4
B0027CS7D6,AO1HIVTUCQZQ2,5
B003EIK136,ATKUKG6UXYDHH,4
B005XHKWUI,AB5XV8MH5IK1R,4
B007B7LT2S,AFICF7DKHTQ87,4
B00000IUFA,A2H76V7TTCZ4KV,2
B004FTKABQ,A2NBRQWA4ZR3C0,5
B00BQYQYMW,A2ECM9HLMC242H,4
B007Q0OHCO,A1HS93R6D20S73,5
B00A850SMM,A13G1TKIKHGV3F,5
B002DHC6FA,A376OJHLE6SU9Q,4
B002XB04XW,A2WNXS3CNAQS01,5
B00A850SGS,A11X2Q3Z7GLIVJ,3
B0038AR75K,A26XIJUJK1KRL0,4
B0038APBDA,A1KAERT0MPBZOO,2
B00000DMFD,A2RQBPTUUBV9BP,5
B0050Q3MT0,A2V0NXWV4CLDHN,3
B000GKD01K,AYMJGL8BULCTL,3
B000062SRJ,AMWFU85TFBZXO,4
B005YXFW2O,AH4SLH78CVVGZ,5
B002USOJ66,A3VL263FW0O1JL,5
B008NRXIXS,A2YQJ3PMLRD5RB,5
B000O8MY52,A17B9QXLPCWX2B,5
B00009XNSU,A28S1ZQLK7CP89,5
B00005UNAX,A2YJ1LE44M0QK1,5
B00005UM9P,A1DZWRVEPMW1UI,5
B004PBN9BC,A12URJ8Z6P9Q8S,4
B001AZ0CGG,A2QKO1VY7B9RLD,5
B004OA7ZHS,A2H1W8V6R9TJ9E,4
B008GOC9KQ,A38411TEV4YO99,2
B005UWYUHW,A14TUWXDA5WQ7W,4
B00005BHK9,A1Z0LTKUA6F94D,3
B009Q3JECW,A1EXGL6L0QQ0M5,5
B00B99ET4Y,A1BUVOGGFTGMBN,5
B006W3TLY0,A3HQ5S5ZH7TW5B,5
B00JV9D9M2,A1K9W5ONMX4931,5
B002KCNV3Y,A1Z54EM24Y40LL,5
B00000DMCE,A31ADOKGF6S0MP,3
B001RB231U,A133JMKGD0K4S,3
B0006IYLMO,A36G8X2ESE1TMV,5
B005E7A202,AOQ2IB802NXAQ,2
B004XMU66E,A1M2T0J45TTE64,5
B00486ZVC4,AW9EXFGKM8XEU,5
B006BLH4XI,A24RCBRDXRXR0Y,3
B00DNJS11K,A2LFLJG1HPEX3O,4
B00BIDJP2W,A3PLM6HCW1XXD8,4
B003XJJTB6,A3VKFO5C6QOE4K,5
B002OFCW5A,A11AW1AVGA058V,5
B00B28GVLG,A18GJ9MYYO6GCQ,5
B008CP6KG8,A24R3MG4NY5CLQ,3
B007RM5CMK,A2WBK72E470OEB,5
B00006667R,AHM8S0YB32GKK,5
B000BN8Y8G,A3SHP24UNFGOHI,5
B009MDU3CG,A2RDXDAPU65UJY,5
B00358EOI8,A2RGEQ4EOILD9Q,5
B00ARQW1DQ,A3Z9QN0RCOHEY,5
B007EA6PKS,A3C0OTR82QKBCL,5
B002MUANJO,A26I6E533K6XZ8,5
B00BU3ZLJQ,A3MDETK0D5UAIN,5
B006HCVT5A,A1UIKN7YTD4UF3,5
B008RBIH7W,A2M9JEY9DNP5YJ,3
B000YFSZU8,A2X9UVBGLYQZTN,5
B00CN5Y0JM,A19UPLG0FJ8MSP,4
B00ABEP654,A1RULH2QPYJ2PT,5
B000TLW3NC,A16HYY05X493A6,5
B003DTMQAM,AJGU56YG8G1DQ,5
B001O8F0W0,A327T6QO89BN3O,5
B001706BRI,A21RY8JZCGNZDF,5
B004KZ75JK,A4EBYIKOMYFF9,4
B00F3TKLRA,A1ZI4YAGHTZ698,3
B00F14IHM8,A39LRXD7THXB4B,5
B001EB9F3C,A39LM5PO1C1B1U,5
B00CDGA68U,A1WSQ0QRWQC7VI,3
B0039X06OU,A1QIL7847ET6HX,4
B000EBFPSC,A1U9EX5JY2P5IH,5
B004LWZZ5S,A6TM1WGEOMNZH,5
B003F8HSAE,A3MFCKCUSW5OGE,5
B0045H0L1W,A1H0HI1DFYEUMW,5
B005XTLIEU,A2V6CNISF02TDB,3
B0019ICIWA,A255AFGVP61Q8Q,4
B004EEGQN8,A2SLFIR3G6PX5,5
B00117QRJ4,A36RK0WE9U57BZ,5
B005JFNE8G,A2S3RCK4NIK0J3,5
B000W3JIX0,AYXJO44RWFQL0,5
B000BNCA4K,A3VBGTLCWSK41Y,5
B000RZLRW8,A3MEMRD6RMS4SI,5
B004S8F7QM,A32W0A0JOA5R0K,5
B007J3F9V6,A1MYCDVAP9HLV0,5
B00EAHXN6M,A3F43PAJZLOE3I,5
B002AK5EUY,A1YDOQXCKITT1H,3
B003NX72CU,AZQ8PGVNCKXJ,5
B0034E81U0,A2HWCL2JV6FW0A,5
B00241NQA4,A1313C3DLBAL73,5
B001EO1T74,A38GX6ELL563CJ,5
B00BN4PAKW,A1FDVT0DLJWV78,4
0735308365,A2DZ1GH0L0M01P,5
B000BNB122,A25QGC7Q3CAOKV,5
B0089P42GQ,A168J1Y1CWIQSR,5
B00B3U7SMO,A3A93JDI1CFDI1,5
B00CMHWTRQ,A1ZU8UBPYYADVE,5
B00CDGA69Y,A3LGT6UZL99IW1,5
B00ANKD7V6,A3B6E2WUEKE9WK,4
B002ZQ4OTU,A267AMGMVXB29U,5
B00B9FV05Y,A1FK6IQ111SJDR,4
B0007Y4DLG,AJGR23V4M0ZNJ,5
B000197NXM,A3L0HOM7SL74MJ,5
B003DQ1AWK,A119MUCX8O92LI,4
B000QF3VIW,A32SL8UNE6CXOA,4
B00BY8095I,A2KC90L0E239TO,5
B00C6Q5S44,A2D81IOWXGD3AW,5
B009TNOF9G,A1S9FRMJ61W6RS,5
B00EPKNTUO,A791QXBYPINLM,5
B00BQYQY8Q,AK4HKI46S49NA,4
B002SAS26E,A39Y8PD8Y9BA5H,5
B002SQTXIY,A333IQELFFA4Z6,2
B006ROJJE6,A2VYA302TO2K1C,5
B0040GK7IU,ARJIAB8SLWAOU,5
B000O7PN06,A1SOFNKUJT6G9T,5
B000062SRQ,AWZDP3WYBUY88,5
B009AFNTCC,A2I4A4WGWII18Z,4
B003BMGU2G,A26IRZJV6D220M,5
B005JAH3TC,A3VVBMD2NDQSW6,5
B002NPBT50,A1410OKZZVPKN2,5
B00CKH9FAC,A2MOD50IHEDH3G,5
B000LGXP64,A2GENS4FL5136G,5
B004DJ51WQ,A7DNOFVRNGRR,3
B00IVFCGKS,A1UHKF1UQ3EGW4,5
B00008ZCEF,A1CZ052BOS0DZI,5
B00172R9O0,A3684FFQPI7LRE,4
B000FJ4A84,A1BZSKRXN8K1PB,5
B00GTCKNYQ,A2QDOJFFLFGF18,3
B00007IT50,A2GCVTKDDOKRRX,2
B0050PJIPS,A2T7GJONIZFP1Q,5
B001JK4MRM,A31SOAA2RO5EI1,5
B000096R6U,A3MSBBGTJZNSRB,5
1589942981,A3PE6N1GDP2XJ8,4
B0077NCEWA,AR2COSACXFYSK,4
B00005MNV6,A3BLP7LRNCAT2Y,5
B000038A89,A2FUNN2NPIZXIA,4
B00000IWI1,A3W4D8XOGLWUN5,4
B000NSFO3W,ALY8AZAOP0TTN,1
B00168CPQM,A10Z8SAOS240SF,5
B00000IZQP,A3Q9HY0LU7MN6E,5
B00ARWCFFO,A2JKM8KF3296CW,3
B003KYTXZQ,A3T7XVG3AXJF61,5
B006IHSMY0,A27K2H4S56KDFM,4
B003FPSKP4,A1IPEWWJ6NRFGY,5
B0055WPZDU,A1WP6GULU1WH8R,5
B00EDBYHPQ,AOGN1F0Q3HW86,2
B00CRZXUZI,A3O8Z6IZ0VU3BB,5
B0046JBFIW,A2AYJJAFNSGSU1,5
B0042TBGC6,A2LZMD9YOXCNSP,5
B004MWK2C8,A30VXR28C00N3T,5
B000N178E2,A13IOZ7HIE7MJ7,5
B004RQ64Q2,A3G6STJDOIMJPS,5
B0040QE5YC,A1B4420QVZ30GW,5
B0039X2THM,A3TNM3C9ENUCFW,3
B00CANI9RQ,AY8OP9E9YAKP0,5
B005JFNE8G,AS9AT91XJZ44B,5
B00DKCI1P6,A3DUSTU0T1M5F4,5
B007B7LTE6,A23VP8HFRNMTAV,4
B0006HUH0U,AJ9B92JX81B40,5
B0017RUGWW,A34ZHKEVO660J1,2
B009F7OS52,AMB2Z4FMDBWQY,4
B00421AGOS,A26R7LLAFTPC3U,5
B000FQ9IG6,ACELEUBPR68AW,5
B00CNNPPV6,A3OXHLG6DIBRW8,4
B004LL2G92,A2YFZ0UYCG2EO3,4
B0036AWTDM,A1CQNMWWIA9YMC,5
B000P51LDK,A3OP6U7TS00MQF,4
